Ticker,Earning Date,date,RSI,MFI,adjclose_SMA_12,adjclose_SMA_30,adjclose_EWMA_12,adjclose_EWMA_30,adjclose_UpperBand,adjclose_LowerBand,SMA_12_SMA_30,EWMA_12_EWMA_30,UpperBand_LowerBand,nextday,lastday
ALGN,2020-07-22,2020-07-23,56.463484895414446,54.82638461894996,1.0005743435277472,1.0750091632160232,0.993926357694865,1.0572191020284931,0.9253081842891452,1.2824981124885306,1.074392093071105,1.0636795109050312,1.3860226617078846,2020-07-24,2020-07-22
ALGN,2020-10-21,2020-10-22,85.19485693422284,91.63976264508187,1.3255020078588842,1.3762225956727854,1.2966326540072939,1.3628100177776508,1.1970228008534223,1.6185228829607325,1.038265191235607,1.0510378660955615,1.3521236870398794,2020-10-23,2020-10-21
ALGN,2021-02-03,2021-02-04,67.97141781982111,54.7685446540536,1.126909135856736,1.1308122335860573,1.1119926125269641,1.139300030493467,1.0519482183355688,1.2224593828792334,1.0034635425387284,1.024557193688947,1.1620908344837102,2021-02-05,2021-02-03
ALGN,2021-04-28,2021-04-29,57.956957830893636,50.936710121117386,0.9913145197681164,1.059774646035224,0.9981540779782999,1.0340387543105245,0.9288759741936422,1.2336180538721429,1.0690599450546951,1.0359510391470892,1.3280761782465602,2021-04-30,2021-04-28
ALK,2016-07-21,2016-07-22,60.17891144002624,70.25255798728165,1.024421078024145,1.0588021791813138,0.9537458333217352,0.9598128889723295,0.9650086816987781,1.1727909632690083,1.0335614933104282,1.0063612919067377,1.2153164893858315,2016-07-25,2016-07-21
ALK,2016-10-20,2016-10-21,68.2333899886842,78.09451634359237,1.0409772861590494,1.0865953494992926,0.9701108863562481,1.0009804790226176,0.9980539868012129,1.1923757756268951,1.0438223426647115,1.03182068472844,1.1947006789166668,2016-10-24,2016-10-20
ALK,2017-02-08,2017-02-09,67.81535182824958,74.62037067286829,1.0363766373513255,1.0622115227411384,0.9721684878761071,0.9968423768824087,0.9969553457865679,1.136608780364622,1.0249280854649903,1.0253802600207773,1.1400799295257018,2017-02-10,2017-02-08
ALK,2017-04-26,2017-04-27,33.9091952402994,42.14397079598983,0.9639999736595184,0.9349714826302002,0.9036083206742269,0.8855174384405439,0.8758691496581589,1.0026272624156432,0.9698874566156669,0.9799792876849732,1.1447226595513227,2017-04-28,2017-04-26
ALK,2017-07-26,2017-07-27,42.574032421043135,40.64765317159958,0.9763893146362664,0.9737902574407298,0.9329139640127788,0.9274168047961688,0.9320527599797058,1.0194410174676023,0.997338093364423,0.9941075389278505,1.0937589171344755,2017-07-28,2017-07-26
ALK,2017-10-25,2017-10-26,22.06505403288574,28.648025297486143,0.8388771365518836,0.8480224331061044,0.8170057673566349,0.8024431143507431,0.768096397665181,0.9465141362710963,1.0109018307398525,0.9821755811430705,1.2322856078328972,2017-10-27,2017-10-25
ALK,2018-01-25,2018-01-26,35.59061068933657,19.092735645072963,0.9325802969247496,0.9014847525321661,0.9036829794359468,0.8797663987016182,0.8237986885806651,0.9953483326737363,0.9666564428874131,0.9735343242281086,1.2082421912914632,2018-01-29,2018-01-25
ALK,2018-04-23,2018-04-24,53.948314388374015,65.9693775472718,1.0245033741352751,1.0306273369496122,0.9682728058823885,0.9798020084363781,0.9451958839165828,1.133036773498043,1.0059774940414479,1.0119069775418126,1.1987322340032935,2018-04-25,2018-04-23
ALK,2018-07-26,2018-07-27,55.564529263681884,55.510703173067185,1.0305188858054384,1.0284818538612128,0.9901646754336975,0.9923916802694247,0.9817810123974617,1.079847468809027,0.9980232948931999,1.0022491257171458,1.099886283369946,2018-07-30,2018-07-26
ALK,2018-10-25,2018-10-26,41.60357741192618,34.23769174404458,0.9852145939355297,0.9423578535863821,0.9477037285623114,0.927694114246912,0.8587638805903566,1.043981299225242,0.9565000959050429,0.9788862133678058,1.2156790973876985,2018-10-29,2018-10-25
ALK,2019-01-24,2019-01-25,50.22269356408552,67.95413816475292,0.9899800831810196,1.0228755476656708,0.9683801995406309,0.9733055096457037,0.9588226159031215,1.0960990584947616,1.033228410392814,1.0050861326030927,1.143171886347652,2019-01-28,2019-01-24
ALK,2019-04-25,2019-04-26,56.914515371921354,61.12336346786503,1.0033931189791767,1.0470437617327069,0.9877955468727924,1.0011840060027999,0.9643814386330791,1.1452054871699895,1.0435030317907092,1.0135538767839087,1.1875026221919116,2019-04-29,2019-04-25
ALK,2019-07-25,2019-07-26,55.56783385890378,45.69964373351652,1.011385530119333,1.022995784480265,0.9945186786955286,1.0068247666248393,0.9888441970431946,1.0595907362269281,1.0114795535581391,1.0123739133240335,1.071544677508628,2019-07-29,2019-07-25
ALK,2019-10-24,2019-10-25,75.90699914612438,56.69368164327617,1.056877721957481,1.0902083550030546,1.0417919543309075,1.0718247851628686,1.0232196393211632,1.1665828538002432,1.0315368867685477,1.028828050271563,1.1401099128376697,2019-10-28,2019-10-24
ALK,2020-01-28,2020-01-29,50.48771975128887,57.351336167907164,1.010868316524419,0.9941639263350166,1.0031805737599588,0.9941713041053357,0.9535343890718297,1.0384099616263391,0.98347520649689,0.9910192941427722,1.0890115485369407,2020-01-30,2020-01-28
ALK,2020-05-05,2020-05-06,42.54129573489147,48.374392640438785,0.9442967698534032,0.956499812612782,0.9427523077715675,0.8895940609385073,0.8348987872320011,1.1195612495201075,1.0129228894442512,0.9436137717247142,1.340954456565769,2020-05-07,2020-05-05
ALK,2020-07-23,2020-07-24,46.132001092313516,42.08738812986574,0.9700715228035867,0.963566277465291,0.9682662820726928,0.9691428081741621,0.9060254811321602,1.0289114415188245,0.9932940559686826,1.0009052531495706,1.1356319032364381,2020-07-27,2020-07-23
ALK,2020-10-22,2020-10-23,64.4793161942693,61.23259499398065,1.0590633091866497,1.0734667448631172,1.0533456671314203,1.0710724231281037,0.9726169971362223,1.1976499491369739,1.0136001649302053,1.016829001675166,1.231368516757716,2020-10-26,2020-10-22
ALK,2021-01-26,2021-01-27,40.45663617187737,34.3350176184353,0.9212780034984015,0.9437120958507935,0.9305159694061156,0.9457053537797385,0.8781807456398975,1.0198122298068522,1.024351056105977,1.0163236149330326,1.1612782845332748,2021-01-28,2021-01-26
ALK,2021-04-22,2021-04-23,51.37639501690544,45.142282601103624,0.9924477619095032,0.9929461202052098,1.0012510184578278,1.0106300057651854,0.9353149398543299,1.0581457508382612,1.0005021506570257,1.0093672686813377,1.13132561637801,2021-04-26,2021-04-22
ALLE,2016-07-28,2016-07-29,61.7319759775736,63.251888297853874,1.0073404031611088,1.037086222279847,0.9519587949276597,0.9706840833729155,0.9766069094618303,1.1055507705439729,1.029529063884853,1.0196702720170558,1.132032509531597,2016-08-01,2016-07-28
ALLE,2016-10-27,2016-10-28,34.01084003358635,31.043910424076103,0.9569238784515185,0.9444056989357301,0.9114674733515353,0.8945313293393129,0.9052161126651431,0.987142113450606,0.9869183121064498,0.981418816899799,1.0905043554121632,2016-10-31,2016-10-27
ALLE,2017-02-09,2017-02-10,74.88176536419996,76.452054746489,1.0674848270248523,1.0845046628692898,0.9997545564496376,1.0178513797264548,1.0310979190330798,1.1437461331703513,1.0159438667544087,1.0181012661158386,1.1092507433657788,2017-02-13,2017-02-09
ALLE,2017-04-27,2017-04-28,63.31029094762947,76.77952568107509,1.0136740987707284,1.0339930560479635,0.9569742064634699,0.9779717272560405,0.9896987123216887,1.082437981157856,1.0200448618563656,1.0219415744444855,1.0937045463246227,2017-05-01,2017-04-27
ALLE,2017-07-27,2017-07-28,55.223302995485746,44.08221668392024,1.011504682358581,1.004913443407436,0.9604924790581637,0.9614600809780538,0.9851053160743046,1.0255345056854155,0.9934837286805478,1.0010074018703812,1.0410404745070538,2017-07-31,2017-07-27
ALLE,2017-10-26,2017-10-27,30.012416673517706,36.00770869927849,0.9267528389147675,0.9326287218101603,0.8943012828027342,0.8956171842243886,0.8848332696956043,0.9858824822468816,1.006340291228321,1.0014714296478815,1.114201416257822,2017-10-30,2017-10-26
ALLE,2018-02-20,2018-02-21,63.79029269758681,53.074105555332714,1.07092585830709,1.041085653888138,1.0006273473944598,1.0015797488976648,0.9754646635981816,1.116172257871878,0.9721360688160772,1.0009518043912,1.1442467364780498,2018-02-22,2018-02-20
ALLE,2018-04-26,2018-04-27,30.45964204147792,23.046307631540117,0.9305911209310594,0.9230932092686405,0.9008326981276464,0.8882812734020712,0.8822688232314787,0.9678789513303744,0.9919428506314166,0.9860668637454401,1.0970340624588004,2018-04-30,2018-04-26
ALLE,2018-07-26,2018-07-27,62.44284012819958,78.08406678595708,1.0229728000561011,1.0352131090324532,0.9798793575480922,0.9871290190157915,0.9949085661428322,1.0789210655636914,1.0119654295555862,1.0073985245345303,1.0844424324805724,2018-07-30,2018-07-26
ALLE,2018-10-25,2018-10-26,41.9215584835292,34.0427393262883,0.9986014914964041,0.9516705122049887,0.9540562504834907,0.9321208992389338,0.8767394421200069,1.0406065876251733,0.9530032954175851,0.9770083249981951,1.1869051825807293,2018-10-29,2018-10-25
ALLE,2019-02-19,2019-02-20,51.200660720281746,48.07493650427459,0.9721096438931944,1.0214194139649506,0.9460267424314338,0.9695037054681948,0.933216914561366,1.1280350451719419,1.0507244942805791,1.0248163841292917,1.2087597508904402,2019-02-21,2019-02-19
ALLE,2019-04-25,2019-04-26,74.90932639341376,51.83317536506009,1.0370163495639484,1.0656642290294174,0.9990812649767801,1.0210906492563452,0.9985312138531113,1.1424748272911636,1.027625291999991,1.0220296236663757,1.1441553468144532,2019-04-29,2019-04-25
ALLE,2019-07-25,2019-07-26,40.522136524287184,34.002299154477384,0.9699594318996453,0.969411541539584,0.9455762891736934,0.9489926747579441,0.9367302365466125,1.0044557002648375,0.9994351409532785,1.0036130195134612,1.0722998586742587,2019-07-29,2019-07-25
ALLE,2019-10-24,2019-10-25,76.50392243704655,65.13749588534807,1.0814532872270546,1.0994550718059306,1.0362457925641244,1.0632255242369337,1.0367077210504314,1.1702874127661986,1.0166459197003639,1.0260360349507909,1.1288499053334138,2019-10-28,2019-10-24
ALLE,2020-02-18,2020-02-19,49.007403875841405,47.5402519222351,0.9708066159295664,1.007404362874333,0.9505825045185116,0.9739199487034527,0.9366678858799442,1.0896975269832756,1.0376982875314704,1.0245506771626962,1.1633766283762033,2020-02-20,2020-02-18
ALLE,2020-04-23,2020-04-24,49.98150431896379,61.96182128053804,1.017284834617171,1.0371529309395529,0.9995094066653406,0.9678384390015929,0.911464263725756,1.2030506378234693,1.0195305146074047,0.9683134871442467,1.319909826092147,2020-04-27,2020-04-23
ALLE,2020-07-23,2020-07-24,44.50237953139545,48.584288509870625,0.9608597643394003,0.9795371536905638,0.9419775952983565,0.9533183666445373,0.92099020723361,1.0460330171263494,1.0194382052869122,1.0120393217447903,1.1357699668363817,2020-07-27,2020-07-23
ALLE,2020-10-22,2020-10-23,51.40906450357095,49.182639205013984,0.9854798663542227,1.0133929821911496,0.9777215888832387,0.987825849318774,0.9535307876842029,1.081274888610422,1.0283243897617018,1.010334496599463,1.1339695608953178,2020-10-26,2020-10-22
ALLE,2021-02-16,2021-02-17,40.08171791809,65.4531516373301,0.9598665308769814,0.9539519788623688,0.9467076705280479,0.9465730063410431,0.8962116847812782,1.0196447006530958,0.9938381516342603,0.9998577552594143,1.1377275234945654,2021-02-18,2021-02-16
ALLE,2021-04-22,2021-04-23,77.88867415299183,66.74587625538238,1.0448146758440966,1.0868220795903316,1.0312239704130457,1.0703479280681463,0.9981277559753061,1.1928165876094212,1.0402056026943702,1.0379393408004567,1.1950540203582232,2021-04-26,2021-04-22
AMAT,2016-08-18,2016-08-19,79.92434261552602,76.50258972324927,1.0893389233160882,1.112598829854797,1.003350684637275,1.0375548464060396,1.0504012815875472,1.1826258061640942,1.0213523138124017,1.0340899371401036,1.1258800107104845,2016-08-22,2016-08-18
AMAT,2016-11-17,2016-11-18,65.30517466001504,57.157330933512746,1.049296065608496,1.064846962056459,0.9681617968491917,0.9802873756409093,1.0132502389945677,1.1219804440166803,1.014820313310662,1.0125243309859773,1.1073083438203812,2016-11-21,2016-11-17
AMAT,2017-02-15,2017-02-16,58.63165429420559,54.88499194700163,0.9963890237539413,1.0259552804988132,0.9349790946801255,0.9555271767225807,0.9674975566264352,1.0919314988468098,1.0296734067116475,1.021977049710919,1.1286142185766992,2017-02-17,2017-02-15
AMAT,2017-05-18,2017-05-19,64.97306770817828,80.17124847432515,1.0232126389016738,1.073307009735717,0.9576285450525545,0.9931158011406395,0.972591239292973,1.1972913931358875,1.0489579281270556,1.037057433460421,1.2310324674590536,2017-05-22,2017-05-18
AMAT,2017-08-17,2017-08-18,50.94315575973191,54.84740655275181,1.0187030840576141,0.9879425304721703,0.9487765511434002,0.9423669352875492,0.9236996011270846,1.0617895599571279,0.9698042009817808,0.9932443357204322,1.149496609786935,2017-08-21,2017-08-17
AMAT,2017-11-16,2017-11-17,55.94744977812001,62.690817133642746,0.9999411356261361,1.0152039490542173,0.942124041683467,0.9659231985148218,0.9699343808276768,1.0649061155141706,1.015263711916926,1.0252611713302937,1.097915628689697,2017-11-20,2017-11-16
AMAT,2018-02-14,2018-02-15,54.82033166388256,42.17779903836254,1.0732354758796812,1.0100085252664583,0.9947668493107467,0.9724280867742178,0.8991097865983724,1.1521134498170342,0.9410875320149115,0.9775437203682381,1.281393514996492,2018-02-16,2018-02-14
AMAT,2018-05-17,2018-05-18,38.674201720152034,48.97169735193225,0.9257087946014623,0.9354156439976115,0.8803884263099861,0.8766147057283552,0.8510557571252325,1.0383398424549048,1.0104858563003372,0.9957135731583299,1.2200608876230348,2018-05-21,2018-05-17
AMAT,2018-08-16,2018-08-17,30.853127995839614,38.99576071978555,0.9073539759802722,0.9229374061266745,0.8736239239073057,0.8689277913094392,0.8702277064086712,0.9824440507966522,1.0171745873814753,0.9946245375505939,1.1289505534719009,2018-08-20,2018-08-16
AMAT,2018-11-15,2018-11-16,53.58659141898601,67.05741997913593,1.0251212025902874,1.0419425207684614,0.9838656446366516,0.9671434544504672,0.9690868102557559,1.1266432890030715,1.0164091018073471,0.9830035835915787,1.1625824199441268,2018-11-19,2018-11-15
AMAT,2019-02-14,2019-02-15,55.82406542178149,53.438294343631,0.9823297838397479,1.0509339560609054,0.947188362852513,0.991290269572761,0.9152752359499046,1.2338038061781813,1.0698382288206678,1.0465608620733395,1.3480139718821265,2019-02-19,2019-02-14
AMAT,2019-05-16,2019-05-17,53.89948276641213,39.14602019096684,1.022550345959423,0.9977800273033721,0.9835841216380615,0.9787983680192083,0.9369766922942568,1.0670224355107096,0.9757759422272654,0.9951343728374925,1.1387929329362785,2019-05-20,2019-05-16
AMAT,2019-08-15,2019-08-16,47.73318740334051,36.006507846560545,0.9912137142451154,0.978819856295541,0.9536503896710945,0.959988788777826,0.8940221833307813,1.0813892236371452,0.9874962808005403,1.006646459934775,1.2095776187659089,2019-08-19,2019-08-15
AMAT,2019-11-14,2019-11-15,77.64504711078251,75.42015530754767,1.097953759740522,1.1452368808948727,1.0604380835923044,1.1015632593465408,1.038073025990211,1.2770735871468586,1.0430647654647358,1.0387813078298,1.2302348246922865,2019-11-18,2019-11-14
AMAT,2020-02-12,2020-02-13,66.37469967227383,76.73711014365074,1.0784952769152576,1.0843335406657661,1.0357485719140627,1.0580064604744028,1.0203581813337288,1.156867913203618,1.0054133419732791,1.0214896637696613,1.1337860903819625,2020-02-14,2020-02-12
AMAT,2020-05-14,2020-05-15,51.98588124592265,45.28305735927648,1.0189603330688228,1.0287634958839995,0.9821946166591276,0.9987311074904993,0.9306437544600209,1.150011660047399,1.0096207501872543,1.0168362670196867,1.2357163034040455,2020-05-18,2020-05-14
AMAT,2020-08-13,2020-08-14,63.701510430150655,74.05175533814392,1.0409082118488895,1.0624279920960211,1.0219928792274902,1.0472597031728068,1.0154962370408962,1.1139078999556724,1.0206740421510438,1.0247230919695014,1.0969099237645064,2020-08-17,2020-08-13
AMAT,2020-11-12,2020-11-13,70.3841138740417,75.51304253207017,1.091208724690976,1.1416459576876994,1.0575733901880158,1.1107815134666474,1.0058713992120973,1.3197944907972987,1.0462214348689403,1.0503115185880125,1.3120906825972967,2020-11-16,2020-11-12
AMAT,2021-02-18,2021-02-19,66.96398368664666,76.90117191004691,1.0877139823963873,1.134393923919771,1.0587940433487686,1.1263720133740645,1.0049312330708575,1.3021460278395474,1.04291563984545,1.0638254157641076,1.295756351268399,2021-02-22,2021-02-18
AMAT,2021-05-20,2021-05-21,51.19507389233676,49.36162321740256,1.028114947964983,0.9884378722879624,1.0081552797214042,0.998273233500038,0.9101306736687629,1.081488625373983,0.9614079381341979,0.9901978927054799,1.1882784051376614,2021-05-24,2021-05-20
AMD,2016-07-21,2016-07-22,67.76585436687114,79.19928897840778,1.1113225799975432,1.1568938491246614,1.0994541840030458,1.163580398347498,1.0180255716442554,1.3396323159748,1.041006337806273,1.0583254993955022,1.3159122455157035,2016-07-25,2016-07-21
AMD,2016-10-20,2016-10-21,46.58182320756503,46.64740130806019,0.9712015867265488,0.999897758625011,0.972802257076483,0.9788943213303662,0.9050547817351983,1.1169452756400766,1.029547080946586,1.0062623870468717,1.2341189706756042,2016-10-24,2016-10-20
AMD,2017-01-31,2017-02-01,68.24409576203881,55.15956793673726,1.165686704537971,1.1006997619371273,1.126538532588856,1.1452980166632494,0.9770856571432492,1.2601216141876814,0.9442500782175415,1.0166523234951255,1.2896736381045217,2017-02-02,2017-01-31
AMD,2017-05-01,2017-05-02,27.60662072405266,43.574286942669765,0.7959891834280386,0.7706860248530015,0.8018975971197775,0.7832712030182882,0.6890555298550581,0.8742567999883178,0.968211680382307,0.9767721038591576,1.2687755371068812,2017-05-03,2017-05-01
AMD,2017-07-25,2017-07-26,65.00586808319052,70.08257444661842,1.059520264794802,1.1061703914823786,1.060566967944894,1.1027742543179029,0.9749855457898199,1.2781455890611035,1.0440294803578969,1.039796908303486,1.3109379873172364,2017-07-27,2017-07-25
AMD,2017-10-24,2017-10-25,35.63461919974604,56.67545494133727,0.8863595448030744,0.9221449345739551,0.9015587981742273,0.916588403239706,0.8414383502637489,1.019975958910288,1.0403734466229855,1.0166706875867837,1.2121814492892753,2017-10-26,2017-10-24
AMD,2018-01-30,2018-01-31,68.35509608441049,67.52769229063892,1.079481462157689,1.1590046275447659,1.0758075865466448,1.1330806137024731,0.9995480845512186,1.3789935955078783,1.0736679305526233,1.0532372404434098,1.3796170657733038,2018-02-01,2018-01-30
AMD,2018-04-25,2018-04-26,58.801358021169094,66.36851898321456,1.0878633587840958,1.0741389332934106,1.0832601175174292,1.0612711370178396,0.9601935091533005,1.2187693537422977,0.9873840539072619,0.97970110766195,1.269295555660452,2018-04-27,2018-04-25
AMD,2018-07-25,2018-07-26,69.735687444593,54.415843782510336,1.1017712594074298,1.1343966545117738,1.101519899457305,1.1455824134104446,1.0368923441769364,1.252141994519915,1.0296117681649193,1.0400015596403192,1.2075911270362782,2018-07-27,2018-07-25
AMD,2018-10-24,2018-10-25,28.742687814566693,33.69163839598593,0.7686477991949155,0.6802136910022107,0.7782963140513277,0.7328220401779025,0.5457717297402309,0.902539595188314,0.8849484662737199,0.9415720297623994,1.6536942937991543,2018-10-26,2018-10-24
AMD,2019-01-29,2019-01-30,61.17736441828976,52.68774878874445,1.1253350767758954,1.1895930066189124,1.121213412116939,1.1463892319249966,1.030570440507886,1.406646066006137,1.057101152509275,1.022454083706084,1.3649198644906926,2019-01-31,2019-01-29
AMD,2019-04-30,2019-05-01,47.73936470286388,59.22179220069638,0.9669682195333472,0.981763566479883,0.9710684219367445,0.9946145113452117,0.9051337148672187,1.072568690939464,1.0153007582334774,1.024247611060718,1.1849836917154366,2019-05-02,2019-04-30
AMD,2019-07-30,2019-07-31,40.18621684193058,48.773556539081426,0.9160190893612691,0.9491599623853403,0.9239775272808122,0.9448760854817488,0.8576685027656133,1.0625019518747134,1.0361792384121382,1.0226180373265563,1.238825896542312,2019-08-01,2019-07-30
AMD,2019-10-29,2019-10-30,65.83610789222335,60.38839477193029,1.0385037852689916,1.0933031641528914,1.0365774564610526,1.068217618831095,0.990039775918588,1.2206161944338771,1.0527676255601763,1.0305236836599398,1.2328961160185241,2019-10-31,2019-10-29
AMD,2020-01-28,2020-01-29,49.112705859869656,54.03722405551418,0.95329819891112,0.9981441622603789,0.960778708416617,1.0038169372078538,0.8952511347605971,1.1277598925660173,1.0470429540310504,1.0447951525301438,1.2597134466270141,2020-01-30,2020-01-28
AMD,2020-04-28,2020-04-29,54.647340408018174,59.32692793357931,0.9653683513643291,1.0881364782491514,0.9884760915598957,1.0447795470003858,0.8782925582711958,1.4297316450069602,1.127172313771544,1.0569598556011999,1.6278535341585953,2020-04-30,2020-04-28
AMD,2020-07-28,2020-07-29,77.77273465187,71.36955287022154,1.23738661387364,1.3441878984284448,1.1952961656663084,1.2953469213033404,1.1033145170375007,1.7196095601938184,1.0863119766751501,1.0837037367900026,1.558585093950477,2020-07-30,2020-07-28
AMD,2020-10-27,2020-10-28,39.1835671826261,27.162982099980184,0.9379604173481182,0.9415476565710554,0.9462395635158388,0.9415226022396314,0.866304341343694,1.031104801704054,1.0038245102422119,0.9950150453879975,1.1902339079875137,2020-10-29,2020-10-27
AMD,2021-01-26,2021-01-27,43.915204984819376,54.37881575866315,0.9660108980349617,0.9565682023295026,0.9668603898232829,0.9692939043466351,0.906185696952408,1.0128829053732136,0.9902250629628846,1.0025169244173888,1.1177432051505987,2021-01-28,2021-01-26
AMD,2021-04-27,2021-04-28,54.92521296687745,50.74946133159429,1.0263551213441466,1.044401306340342,1.0195538119417467,1.0279096745179628,0.9803787518066585,1.1173699180976606,1.0175827884724358,1.008195607214005,1.1397329002067338,2021-04-29,2021-04-27
AME,2016-08-04,2016-08-05,44.64321241215026,38.14000906116461,0.9843715633820918,0.9946023615368269,0.949183752226236,0.9473697748970041,0.9516581542865108,1.0416055027176125,1.010393228060738,0.9980889081540036,1.0945164479765723,2016-08-08,2016-08-04
AME,2016-11-01,2016-11-02,33.19020693787988,48.72967676377756,0.983277305762398,0.9538088327765307,0.945599464032607,0.925051006688796,0.9000175227196923,1.014438751693111,0.9700303537840543,0.9782693855851189,1.1271322236345558,2016-11-03,2016-11-01
AME,2017-02-07,2017-02-08,66.02552344537713,69.41204213162302,1.0142235683229985,1.0353283223929688,0.9803782586937986,0.9944609023417175,0.9928909262252251,1.081555346431081,1.020808778980424,1.0143645001539323,1.0892992551990988,2017-02-09,2017-02-07
AME,2017-05-02,2017-05-03,84.05687290939345,87.54501602064829,1.0585585699314093,1.0903433278454084,1.0137917704248518,1.041016196921423,1.0223046185045976,1.168084292971129,1.0300264518344588,1.0268540614461314,1.1425990569031905,2017-05-04,2017-05-02
AME,2017-08-02,2017-08-03,72.88931126370602,57.12933839466923,1.0394780184438865,1.0478643130780163,0.9989411057377565,1.009166800191534,1.0159830328005544,1.0818112659945607,1.0080677941094744,1.0102365338607477,1.0647926501415588,2017-08-04,2017-08-02
AME,2017-11-02,2017-11-03,52.09552477634946,57.93917443818001,0.990702495041872,1.0043894502165724,0.9637742210205698,0.9735809170120154,0.9732671652890432,1.0375678873119907,1.0138154039615315,1.01017530431667,1.0660668769236157,2017-11-06,2017-11-02
AME,2018-02-01,2018-02-02,62.13150848315822,66.37255055482927,1.0032358668062238,1.0305129371942394,0.9759970931533597,0.9957280574371125,0.9802943330897289,1.0861545581985828,1.027189090113825,1.0202162121405545,1.1079882047009286,2018-02-05,2018-02-01
AME,2018-05-02,2018-05-03,33.86252736356103,26.09055516098384,0.9658567258797577,0.9444961812150192,0.9472758232821462,0.9236817130040647,0.8888061189111541,1.0076315040316588,0.9778843547988113,0.9750926713231928,1.1336910070624555,2018-05-04,2018-05-02
AME,2018-07-31,2018-08-01,61.46423158124809,70.11194712527072,1.0239709021305765,1.045208067655989,0.9907293206149888,1.0045957845509936,0.9971330407342622,1.0981536255250077,1.0207400088041803,1.0139962183892945,1.1013110394139147,2018-08-02,2018-07-31
AME,2018-11-01,2018-11-02,52.25978213250696,56.60981847198164,1.0598406898656354,0.9859008459658875,1.0163077499834268,0.9792485016653355,0.8648779132552159,1.1463039014826728,0.9302349451131926,0.9635354071454285,1.3253938896048687,2018-11-05,2018-11-01
AME,2019-02-05,2019-02-06,65.54908670820674,77.05386854206941,1.0315416188199873,1.0650364066756879,1.0021800918534611,1.0214352450079809,0.9877352180146373,1.1554642438928213,1.0324706121833616,1.0192132664688127,1.169811729721779,2019-02-07,2019-02-05
AME,2019-05-01,2019-05-02,60.7612957668118,72.23406575441838,1.0027654705097768,1.028665863077757,0.9833121135894654,1.0045126257160941,0.9736597232111718,1.0902591985486014,1.0258289633315885,1.0215603080991638,1.1197538242137404,2019-05-03,2019-05-01
AME,2019-07-30,2019-07-31,52.16355758052357,49.58236968680598,1.0012290504785823,1.0001376809908127,0.979982595176058,0.9860770324527872,0.9700482780985249,1.0321534919213577,0.9989099702138605,1.006218923995925,1.064022807137569,2019-08-01,2019-07-30
AME,2019-10-31,2019-11-01,71.93343135239154,70.27427040597227,1.0459500163326936,1.0550326930768616,1.0197501849173294,1.0328037305776416,1.0143628567215044,1.0990999771997905,1.008683662318792,1.0128007288975098,1.0835372864027797,2019-11-04,2019-10-31
AME,2020-02-05,2020-02-06,46.433853376311895,53.40089001158212,0.9956109867162433,0.9858993471922392,0.9776085046917932,0.9755065250373725,0.9631855804579608,1.0097102551522956,0.9902455480568416,0.99784987585078,1.0483029186049628,2020-02-07,2020-02-05
AME,2020-05-05,2020-05-06,55.90973470972162,51.907254191067246,1.0279029109228426,1.066743141071521,1.0062488365115916,1.0240151964258895,0.9665061896934316,1.1901771447681546,1.0377858937220128,1.0176560302677113,1.2314221651758586,2020-05-07,2020-05-05
AME,2020-08-04,2020-08-05,64.45081826554588,65.1038089894098,1.0290379682775193,1.060698842447263,1.0153524671825842,1.036340639151976,0.9933876247980576,1.1377949978973736,1.0307674499345636,1.0206708238249818,1.145368604857215,2020-08-06,2020-08-04
AME,2020-10-29,2020-10-30,36.376178999923496,34.07820777021638,0.9352232482681802,0.9529508872504491,0.9425616230728872,0.9410753422309636,0.8744048170153076,1.047000927692223,1.0189555157178742,0.9984231472982338,1.1973869623294788,2020-11-02,2020-10-29
AME,2021-02-04,2021-02-05,48.95766080570731,57.47197475974636,1.0117971106796102,0.985196795420378,0.9947251275950012,0.9872354417121403,0.9316900016448793,1.0452238163067544,0.9737098327535596,0.9924705974795579,1.121857929634786,2021-02-08,2021-02-04
AME,2021-05-04,2021-05-05,65.9950644124927,69.197140393318,1.016045968305826,1.0402323539965894,1.0078712145320379,1.0314548795783935,0.9856090908749121,1.1012653835940045,1.023804420710504,1.0233994826981003,1.117344993862045,2021-05-06,2021-05-04
AMGN,2016-07-27,2016-07-28,77.15763760787462,82.01693969878077,1.0374004287912248,1.086007302959441,0.8706858887559398,0.8960230911142397,0.9919045976450225,1.1998366745309437,1.0468544959296506,1.0291002790851502,1.209629108867519,2016-07-29,2016-07-27
AMGN,2016-10-27,2016-10-28,20.044441710564172,21.258625590073592,0.9101716799873226,0.8775207958865391,0.7733142766586143,0.7518181849544379,0.8141478285624076,0.9515923979008132,0.9641266754188195,0.972202644703447,1.1688201632633475,2016-10-31,2016-10-27
AMGN,2017-02-02,2017-02-03,72.21688077763866,62.29786431057789,1.0720951538565695,1.0890597841583796,0.9038999049502834,0.922605902886793,1.0242466554870562,1.1626296250578183,1.01582381026608,1.0206947670135427,1.1351070748724654,2017-02-06,2017-02-02
AMGN,2017-04-26,2017-04-27,44.0887284185767,50.51553423845842,1.001348641558652,0.9893617009764433,0.8555711592486419,0.8468141200092894,0.947366146322527,1.035253177647088,0.9880292037311295,0.989764686262867,1.0927698669260237,2017-04-28,2017-04-26
